card_id,run_time,feature_cutoff_time,decision_time,history_first_tx_time,history_last_tx_time,history_tx_count_total,history_spend_total,history_quantity_total,history_fraud_tx_count_total,tx_count_1h,spend_1h,quantity_1h,tx_count_24h,spend_24h,quantity_24h,avg_amount_24h,max_amount_24h,tx_count_7d,spend_7d,quantity_7d,avg_amount_7d,tx_count_30d,spend_30d,quantity_30d,avg_amount_30d,max_amount_30d,std_amount_30d,avg_quantity_30d,cross_border_count_24h,cross_border_count_30d,country_change_count_30d,quick_repeat_count_30d,impossible_travel_150_count_30d,impossible_travel_300_count_30d,night_tx_count_30d,weekend_tx_count_30d,magstripe_tx_count_30d,mobile_tx_count_30d,chip_tx_count_30d,max_distance_km_30d,avg_distance_km_30d,avg_gap_minutes_30d,hours_since_first_transaction,minutes_since_last_tx,hours_since_last_cross_border_tx,hours_since_last_fraud_tx,last_tx_amount,last_tx_quantity,last_tx_site_country,last_tx_site_id,last_tx_product_id,last_tx_product_description,last_tx_processing_method,last_tx_cross_border,last_tx_hour_of_day,last_tx_is_weekend,last_tx_is_night,last_tx_gap_minutes,last_tx_distance_km,last_tx_implied_speed_kmh,last_tx_country_change_flag,last_tx_quick_repeat_flag,last_tx_impossible_travel_150_flag,last_tx_impossible_travel_300_flag,cross_border_ratio_24h,cross_border_ratio_30d,night_tx_ratio_30d,weekend_tx_ratio_30d,magstripe_ratio_30d,mobile_ratio_30d,chip_ratio_30d,spend_per_tx_24h,spend_per_tx_30d,tx_count_24h_vs_avg_daily_30d,spend_24h_vs_avg_daily_30d,last_amount_vs_avg_30d,last_quantity_vs_avg_30d,prior_fraud_flag_30d,prior_fraud_flag_ever,target_next_1h,fraud_tx_count_next_1h,first_fraud_time_next_1h,fraud_amount_next_1h,minutes_to_first_fraud_next_1h,has_prior_cross_border,has_last_tx_geo,has_gap_history,has_distance_history_30d,has_prior_fraud
C10000213,2025-04-28 21:30:00,2025-04-28 20:30:00,2025-04-28 21:33:00,2025-02-03 10:03:07.334,2025-04-28 20:16:28.027,22,362.40999999999997,426.96,0,0,0.0,0.0,1,8.19,9.63,8.19,8.19,2,32.19,37.74,16.095,9,136.73,158.01999999999998,15.19222222222222,24.0,7.467063977524529,17.557777777777776,0,1,2,0,0,0,0,1,0,2,7,1189.5446601982867,271.8073305567662,5193.662962962963,2027.4479627777778,73.53288333333333,128.70612666666665,-1.0,8.19,9.63,GB,S1074,5,adblue,chip,0,20,0,0,7648.85,1171.2728211491158,9.187834676970649,1,0,0,0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.7777777777777778,8.19,15.19222222222222,3.3333333333333335,1.7969721348643313,0.5390916404592994,0.5484748765978991,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-02 23:30:00,2025-05-02 22:30:00,2025-05-02 23:33:00,2025-02-03 10:03:07.334,2025-05-02 21:50:38.058,23,366.64,431.91999999999996,0,0,0.0,0.0,1,4.23,4.96,4.23,4.23,2,12.42,14.59,6.21,8,102.19,117.63,12.77375,24.0,8.29464360295245,14.70375,1,2,3,0,0,0,0,0,0,0,8,1189.5446601982867,388.3780150640024,5582.76875,2125.447962777778,99.3657,1.656095,-1.0,4.23,4.96,BE,S1123,5,adblue,chip,1,21,0,0,5854.166666666667,717.4516744975782,7.353241361398666,1,0,0,0,1.0,0.25,0.0,0.0,0.0,0.0,1.0,4.23,12.77375,3.75,1.2418044818475389,0.3311478618260104,0.3373289126923404,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-12 23:30:00,2025-05-12 22:30:00,2025-05-12 23:33:00,2025-02-03 10:03:07.334,2025-05-12 21:47:41.445,24,383.8,452.08,0,0,0.0,0.0,1,17.16,20.16,17.16,17.16,1,17.16,20.16,17.16,7,97.63,112.15999999999998,13.947142857142856,24.0,6.964425590780895,16.02285714285714,0,2,4,0,0,0,0,0,0,0,7,1189.5446601982867,505.5309694648872,6609.147619047619,2365.447962777778,102.30925,241.65609500000002,-1.0,17.16,20.16,GB,S1104,5,adblue,chip,0,21,0,0,14397.05,460.44763040923,1.918924906460268,1,0,0,0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,1.0,17.16,13.947142857142856,4.285714285714286,5.272969374167777,1.230359520639148,1.2582025677603426,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-20 17:30:00,2025-05-20 16:30:00,2025-05-20 17:33:00,2025-02-03 10:03:07.334,2025-05-20 15:55:29.040,25,398.79,469.95,0,0,0.0,0.0,1,14.99,17.87,14.99,14.99,1,14.99,17.87,14.99,6,80.89999999999999,94.19000000000001,13.483333333333333,24.0,6.947833235381133,15.698333333333336,1,3,5,0,0,0,0,0,0,0,6,1189.5446601982867,686.6375577868472,7761.072222222222,2551.447962777778,94.516,1.5752666666666666,-1.0,14.99,17.87,FR,S1054,5,adblue,chip,1,15,0,0,11167.8,581.1085604668725,3.1220574892111563,1,0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,14.99,13.483333333333333,5.0,5.558714462299135,1.111742892459827,1.1383374031213502,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-24 12:30:00,2025-05-24 11:30:00,2025-05-24 12:33:00,2025-02-03 10:03:07.334,2025-05-24 11:22:05.180,26,422.66,498.69,0,0,0.0,0.0,1,23.87,28.74,23.87,23.87,2,38.86,46.61,19.43,5,68.44,81.36,13.687999999999999,23.87,7.6991051428071815,16.272,0,2,5,0,0,0,0,1,0,0,5,1171.2728211491158,726.9125929267071,8910.893333333333,2642.447962777778,67.91366666666667,92.57526666666668,-1.0,23.87,28.74,GB,S1022,5,adblue,chip,0,11,1,0,5486.6,704.2822781107394,7.701843889958146,1,0,0,0,0.0,0.4,0.0,0.2,0.0,0.0,1.0,23.87,13.687999999999999,6.0,10.463179427235534,1.7438632378725893,1.7662241887905605,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-27 10:30:00,2025-05-27 09:30:00,2025-05-27 10:33:00,2025-02-03 10:03:07.334,2025-05-27 08:59:29.457,27,449.08000000000004,530.8,0,0,0.0,0.0,1,26.42,32.11,26.42,26.42,3,65.28,78.72,21.76,6,94.86,113.47,15.81,26.42,8.627762166402132,18.911666666666665,0,2,5,0,0,0,0,1,0,0,6,1171.2728211491158,655.721847430944,8121.977777777778,2712.447962777778,90.50904999999999,162.57526666666666,-1.0,26.42,32.11,GB,S1117,5,adblue,chip,0,8,0,0,4177.4,299.76811995212836,4.305569779558507,0,0,0,0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,26.42,15.81,5.0,8.355471220746363,1.6710942441492727,1.6978937164008108,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-29 22:30:00,2025-05-29 21:30:00,2025-05-29 22:33:00,2025-02-03 10:03:07.334,2025-05-29 21:28:04.285,28,465.23,548.8299999999999,0,0,0.0,0.0,1,16.15,18.03,16.15,16.15,3,66.44,78.88,22.146666666666665,6,102.82,121.87,17.136666666666667,26.42,7.793360421966039,20.311666666666667,0,2,4,0,0,0,0,1,0,0,6,717.4516744975782,510.4710638981128,7451.933333333334,2772.447962777778,61.928583333333336,222.57526666666666,-1.0,16.15,18.03,GB,S1022,5,adblue,chip,0,21,0,0,3628.5833333333335,299.76811995212836,4.956779421848114,0,0,0,0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1.0,16.15,17.136666666666667,5.0,4.7121182649290025,0.9424236529858003,0.8876671863461065,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-05-30 18:30:00,2025-05-30 17:30:00,2025-05-30 18:33:00,2025-02-03 10:03:07.334,2025-05-30 16:33:49.257,29,468.46000000000004,552.6399999999999,0,0,0.0,0.0,2,19.38,21.84,9.69,16.15,4,69.67,82.69,17.4175,7,106.05,125.68,15.15,26.42,8.845430081874671,17.954285714285714,1,3,5,0,0,0,0,1,0,0,7,717.4516744975782,529.2260488349519,6551.050000000001,2792.447962777778,116.17905,1.9363175000000001,-1.0,3.23,3.81,NL,S1067,5,adblue,chip,1,16,0,0,1145.75,641.755958455987,33.60711979695328,1,0,0,0,0.5,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,1.0,9.69,15.15,8.571428571428571,5.482319660537483,0.2132013201320132,0.21220560152768939,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-06-01 13:30:00,2025-06-01 12:30:00,2025-06-01 13:33:00,2025-02-03 10:03:07.334,2025-06-01 11:59:59.911,30,474.90000000000003,560.0399999999998,0,0,0.0,0.0,1,6.44,7.4,6.44,6.44,4,52.239999999999995,61.35,13.059999999999999,8,112.49000000000001,133.08,14.061250000000001,26.42,8.749129650591374,16.635,0,3,6,0,0,0,0,2,0,0,8,717.4516744975782,552.1700739396164,6057.939583333334,2835.447962777778,90.00148333333333,44.936317499999994,-1.0,6.44,7.4,GB,S1082,5,adblue,chip,0,11,1,0,2606.1666666666665,712.7782496722673,16.409808139797676,1,0,0,0,0.0,0.375,0.0,0.25,0.0,0.0,1.0,6.44,14.061250000000001,3.75,1.7174859987554447,0.4579962663347853,0.44484520589119325,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-06-11 20:30:00,2025-06-11 19:30:00,2025-06-11 20:33:00,2025-02-03 10:03:07.334,2025-06-11 18:54:02.324,31,481.75000000000006,568.3799999999999,0,0,0.0,0.0,1,6.85,8.34,6.85,6.85,1,6.85,8.34,6.85,8,115.11,136.45999999999998,14.38875,26.42,8.36934446571022,17.057499999999997,0,2,5,0,0,0,0,2,0,0,8,712.7782496722673,466.08298521079894,7177.925,3082.447962777778,95.96126666666667,291.93631750000003,-1.0,6.85,8.34,GB,S1050,5,adblue,chip,0,18,0,0,14814.05,28.754964667038703,0.11646361933585497,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0.0,1.0,6.85,14.38875,3.75,1.7852488923638257,0.47606637129702023,0.48893448629635067,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-06-26 09:30:00,2025-06-26 08:30:00,2025-06-26 09:33:00,2025-02-03 10:03:07.334,2025-06-26 08:12:32.467,32,498.55000000000007,588.35,0,0,0.0,0.0,1,16.8,19.97,16.8,16.8,1,16.8,19.97,16.8,5,49.47,57.55,9.894,16.8,6.17323497041867,11.51,0,1,2,0,0,0,0,1,0,0,5,712.7782496722673,402.46870686600596,8630.61,3431.447962777778,77.45888333333333,640.9363175,-1.0,16.8,19.97,GB,S1104,5,adblue,chip,0,8,0,0,20958.5,329.28624158260857,0.942680749813036,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.0,1.0,16.8,9.894,6.0,10.187992722862342,1.6979987871437234,1.73501303214596,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-06-29 08:30:00,2025-06-29 07:30:00,2025-06-29 08:33:00,2025-02-03 10:03:07.334,2025-06-29 07:29:58.193,33,515.32,608.58,0,0,0.0,0.0,1,16.77,20.23,16.77,16.77,2,33.57,40.2,16.785,5,50.09,59.75,10.018,16.8,6.334435255016819,11.95,0,1,2,0,0,0,0,2,0,0,5,712.7782496722673,399.54749442499326,8760.380000000001,3502.447962777778,60.030116666666665,711.9363175,-1.0,16.77,20.23,GB,S1022,5,adblue,chip,0,7,1,0,4277.433333333333,285.16205774706475,3.999997692889946,0,0,0,0,0.0,0.2,0.0,0.4,0.0,0.0,1.0,16.77,10.018,6.0,10.043920942303851,1.6739868237173088,1.692887029288703,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-07-02 17:30:00,2025-07-02 16:30:00,2025-07-02 17:33:00,2025-02-03 10:03:07.334,2025-07-02 15:45:11.564,34,516.19,609.58,0,0,0.0,0.0,1,0.87,1.0,0.87,0.87,3,34.44,41.2,11.479999999999999,4,41.29,49.54,10.3225,16.8,7.851460055301817,12.385,0,0,0,0,0,0,0,1,0,0,4,329.28624158260857,160.80081599917798,11216.300000000001,3583.447962777778,104.80726666666666,792.9363175,-1.0,0.87,1.0,GB,S1022,5,adblue,chip,0,15,0,0,4815.216666666666,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.87,10.3225,7.5,0.6321143133930733,0.08428190845240978,0.08074283407347597,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-07-05 09:30:00,2025-07-05 08:30:00,2025-07-05 09:33:00,2025-02-03 10:03:07.334,2025-07-05 07:35:59.969,35,523.86,618.75,0,0,0.0,0.0,1,7.67,9.17,7.67,7.67,3,25.310000000000002,30.4,8.436666666666667,5,48.96,58.71,9.792,16.8,6.902261948086294,11.742,0,0,0,0,0,0,0,2,0,0,5,329.28624158260857,128.64065279934238,9739.2,3647.447962777778,114.00051666666667,856.9363175,-1.0,7.67,9.17,GB,S1022,5,adblue,chip,0,7,1,0,3830.8,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,7.67,9.792,6.0,4.699754901960784,0.7832924836601307,0.780957247487651,0,0,0,0,,0.0,,1,1,1,1,0
C10000213,2025-07-08 10:30:00,2025-07-08 09:30:00,2025-07-08 10:33:00,2025-02-03 10:03:07.334,2025-07-08 09:29:48.781,36,541.61,640.18,0,0,0.0,0.0,1,17.75,21.43,17.75,17.75,3,26.29,31.6,8.763333333333334,6,66.71000000000001,80.14,11.118333333333334,17.75,6.976240869312546,13.356666666666667,0,0,0,0,0,0,0,2,0,0,6,329.28624158260857,154.7275536239628,8854.969444444445,3720.447962777778,60.18698333333334,929.9363175,-1.0,17.75,21.43,GB,S1104,5,adblue,chip,0,9,0,0,4433.816666666667,285.16205774706475,3.8589154110620765,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,17.75,11.118333333333334,5.0,7.982311497526607,1.5964622995053215,1.6044422261043174,0,0,0,0,,0.0,,1,1,1,1,0
C10000214,2025-02-28 16:30:00,2025-02-28 15:30:00,2025-02-28 16:33:00,2025-02-28 15:14:41.587,2025-02-28 15:14:41.587,1,34.93,20.19,0,0,0.0,0.0,1,34.93,20.19,34.93,34.93,1,34.93,20.19,34.93,1,34.93,20.19,34.93,34.93,0.0,20.19,0,0,0,0,0,0,0,0,0,0,1,-1.0,-1.0,-1.0,1.255114722222222,75.30688333333333,-1.0,-1.0,34.93,20.19,NL,S1115,3,gasoline,chip,0,15,0,0,-1.0,-1.0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.93,34.93,30.0,30.000000000000004,1.0,1.0,0,0,0,0,,0.0,,0,0,0,0,0
C10000214,2025-03-02 10:30:00,2025-03-02 09:30:00,2025-03-02 10:33:00,2025-02-28 15:14:41.587,2025-03-02 08:52:16.902,2,135.34,73.05,0,0,0.0,0.0,1,100.41,52.86,100.41,100.41,2,135.34,73.05,67.67,2,135.34,73.05,67.67,100.41,46.30135203209513,36.525,0,0,0,0,0,0,0,1,0,0,2,127.52403290344836,127.52403290344836,2497.5833333333335,43.255114722222224,97.7183,-1.0,-1.0,100.41,52.86,NL,S1005,4,gasoline premium,chip,0,8,1,0,2497.5833333333335,127.52403290344836,3.063538209952381,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,100.41,67.67,15.0,22.257277966602626,1.483818531106842,1.4472279260780287,0,0,0,0,,0.0,,0,1,1,1,0
C10000214,2025-03-10 14:30:00,2025-03-10 13:30:00,2025-03-10 14:33:00,2025-02-28 15:14:41.587,2025-03-10 12:59:47.508,3,273.51,144.29,0,0,0.0,0.0,1,138.17,71.24,138.17,138.17,1,138.17,71.24,138.17,3,273.51,144.29,91.17,138.17,52.2365542508309,48.096666666666664,0,0,0,0,0,0,0,1,0,1,2,127.52403290344836,94.53595933517005,7132.55,239.2551147222222,90.2082,-1.0,-1.0,138.17,71.24,NL,S1087,4,gasoline premium,mobile,0,12,0,0,11767.516666666666,61.547885766891746,0.3138192407642087,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,138.17,91.17,10.0,15.155204562904464,1.5155204562904463,1.4811837272160233,0,0,0,0,,0.0,,0,1,1,1,0
C10000214,2025-03-16 11:30:00,2025-03-16 10:30:00,2025-03-16 11:33:00,2025-02-28 15:14:41.587,2025-03-16 10:22:45.764,4,387.43,208.39,0,0,0.0,0.0,1,113.92,64.1,113.92,113.92,2,252.08999999999997,135.33999999999997,126.04499999999999,4,387.43,208.39,96.8575,138.17,44.141768107617374,52.0975,0,0,0,0,0,0,0,2,0,1,3,127.52403290344836,91.47476873459937,7582.688888888889,380.25511472222223,67.23726666666667,-1.0,-1.0,113.92,64.1,NL,S1095,3,gasoline,chip,0,10,1,0,8482.966666666667,85.35238753345801,0.6036972032591759,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.25,0.75,113.92,96.8575,7.5,8.821206411480784,1.1761608548641045,1.2303853351888285,0,0,0,0,,0.0,,0,1,1,1,0
C10000214,2025-03-21 14:30:00,2025-03-21 13:30:00,2025-03-21 14:33:00,2025-02-28 15:14:41.587,2025-03-21 13:24:45.746,5,489.59000000000003,265.27,0,0,0.0,0.0,1,102.16,56.88,102.16,102.16,2,216.07999999999998,120.97999999999999,108.03999999999999,5,489.59000000000003,265.27,97.918,138.17,38.30137164645673,53.053999999999995,1,1,1,0,0,0,0,2,0,1,4,127.52403290344836,91.47476873459937,7532.516666666666,503.25511472222223,65.23756666666667,1.0872927777777777,-1.0,102.16,56.88,FR,S1163,3,gasoline,chip,1,13,0,0,7382.0,-1.0,-1.0,1,0,0,0,1.0,0.2,0.0,0.4,0.0,0.2,0.8,102.16,97.918,6.0,6.259931779652362,1.0433219632753936,1.0721152033776908,0,0,0,0,,0.0,,1,0,1,1,0
C10000214,2025-03-27 13:30:00,2025-03-27 12:30:00,2025-03-27 13:33:00,2025-02-28 15:14:41.587,2025-03-27 12:18:33.734,6,585.19,318.53,0,0,0.0,0.0,1,95.6,53.26,95.6,95.6,2,197.76,110.14,98.88,6,585.19,318.53,97.53166666666668,138.17,34.27085608307249,53.08833333333333,0,1,2,0,0,0,0,2,0,1,5,127.52403290344836,91.47476873459937,7740.7733333333335,646.2551147222223,71.43776666666666,144.08729277777778,-1.0,95.6,53.26,NL,S1093,3,gasoline,chip,0,12,0,0,8573.8,-1.0,-1.0,1,0,0,0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,95.6,97.53166666666668,5.0,4.900972333771937,0.9801944667543873,1.0032336043700751,0,0,0,0,,0.0,,1,0,1,1,0
C10000214,2025-03-31 22:30:00,2025-03-31 21:30:00,2025-03-31 22:33:00,2025-02-28 15:14:41.587,2025-03-31 20:35:17.485,7,666.6800000000001,363.84,0,0,0.0,0.0,1,81.49,45.31,81.49,81.49,2,177.08999999999997,98.57,88.54499999999999,6,631.75,343.65,105.29166666666667,138.17,19.23288165269746,57.275,0,1,2,0,0,0,0,2,0,1,5,127.52403290344836,88.60556788889015,7493.433333333334,751.2551147222223,114.70858333333334,249.08729277777778,-1.0,81.49,45.31,NL,S1005,3,gasoline,chip,0,20,0,0,6256.733333333334,79.99796535176252,0.7671539868151247,0,0,0,0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,81.49,105.29166666666667,5.0,3.8697269489513255,0.7739453897902651,0.791095591444784,0,0,0,0,,0.0,,1,1,1,1,0
C10000214,2025-04-03 17:30:00,2025-04-03 16:30:00,2025-04-03 17:33:00,2025-02-28 15:14:41.587,2025-04-03 15:35:09.723,8,778.06,424.90999999999997,0,0,0.0,0.0,1,111.38,61.07,111.38,111.38,2,192.87,106.38,96.435,6,642.72,351.85999999999996,107.12,138.17,19.19739044766241,58.643333333333324,0,1,2,0,0,0,0,1,0,1,5,85.35238753345801,56.724559663028074,7747.147222222222,818.2551147222223,114.83795,316.08729277777775,-1.0,111.38,61.07,NL,S1005,3,gasoline,chip,0,15,0,0,4019.866666666667,0.0,0.0,0,0,0,0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,111.38,107.12,5.0,5.198842419716206,1.039768483943241,1.0413800943557099,0,0,0,0,,0.0,,1,1,1,1,0
C10000214,2025-04-05 21:30:00,2025-04-05 20:30:00,2025-04-05 21:33:00,2025-02-28 15:14:41.587,2025-04-05 19:39:13.277,9,859.18,470.15,0,0,0.0,0.0,1,81.12,45.24,81.12,81.12,3,273.99,151.62,91.33,7,723.84,397.09999999999997,103.4057142857143,138.17,20.091986675573633,56.72857142857142,0,1,2,0,0,0,0,2,0,1,6,85.35238753345801,51.931379914116484,7086.707142857143,870.2551147222223,110.77871666666667,368.08729277777775,-1.0,81.12,45.24,NL,S1147,3,gasoline,chip,0,19,1,0,3124.0666666666666,32.758660918470106,0.6291541970214698,0,0,0,0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.8571428571428571,81.12,103.4057142857143,4.285714285714286,3.3620689655172415,0.7844827586206896,0.7974817426340973,0,0,0,0,,0.0,,1,1,1,1,0
C10000214,2025-04-07 21:30:00,2025-04-07 20:30:00,2025-04-07 21:33:00,2025-02-28 15:14:41.587,2025-04-07 19:58:42.650,10,938.18,515.9,0,0,0.0,0.0,1,79.0,45.75,79.0,79.0,3,271.5,152.06,90.5,8,802.8399999999999,442.84999999999997,100.35499999999999,138.17,20.505440393083138,55.356249999999996,0,1,2,0,0,0,0,2,0,1,7,91.11669283063564,58.462265400203,6563.304166666667,918.2551147222223,91.28916666666667,416.08729277777775,-1.0,79.0,45.75,NL,S1093,3,gasoline,chip,0,19,0,0,2899.483333333333,91.11669283063564,1.8855088791123036,0,0,0,0,0.0,0.125,0.0,0.25,0.0,0.125,0.875,79.0,100.35499999999999,3.75,2.952020327836182,0.7872054207563152,0.8264649429829514,0,0,0,0,,0.0,,1,1,1,1,0
C10000214,2025-04-08 08:30:00,2025-04-08 07:30:00,2025-04-08 08:33:00,2025-02-28 15:14:41.587,2025-04-08 06:54:07.540,11,1390.55,756.23,1,0,0.0,0.0,2,531.37,286.08000000000004,265.685,452.37,4,723.87,392.39,180.9675,9,1255.21,683.18,139.46777777777777,452.37,118.89574601071497,75.90888888888888,1,2,3,0,0,0,0,2,1,1,7,419.5099825059569,110.04051070102498,5906.872222222222,929.2551147222223,95.87433333333334,1.5979055555555555,1.5979055555555555,452.37,240.33,FR,S1153,4,gasoline premium,magstripe,1,6,0,0,655.4166666666666,419.5099825059569,38.40396534065975,1,0,0,0,0.5,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.7777777777777778,265.685,139.46777777777777,6.666666666666667,12.699946622477514,3.243544904836641,3.1660323779970145,1,1,0,0,,0.0,,1,1,1,1,1
C10000214,2025-04-09 00:30:00,2025-04-08 23:30:00,2025-04-09 00:33:00,2025-02-28 15:14:41.587,2025-04-08 22:52:13.540,12,1523.73,830.76,2,0,0.0,0.0,2,585.55,314.86,292.775,452.37,5,857.05,466.91999999999996,171.41,10,1388.39,757.7099999999999,138.839,452.37,112.11361791107765,75.77099999999999,2,3,3,0,0,0,1,2,1,1,8,883.0680073386818,206.66894778073208,5411.995,945.2551147222223,97.77433333333333,1.6295722222222222,1.6295722222222222,133.18,74.53,FR,S1102,3,gasoline,chip,1,22,0,1,958.1,883.0680073386818,55.30120075182226,0,0,0,0,1.0,0.3,0.1,0.2,0.1,0.1,0.8,292.775,138.839,6.0,12.652424750970546,0.9592405592088679,0.9836217022343643,1,1,0,0,,0.0,,1,1,1,1,1
C10000214,2025-04-09 05:30:00,2025-04-09 04:30:00,2025-04-09 05:33:00,2025-02-28 15:14:41.587,2025-04-09 04:17:25.540,14,1959.41,1158.58,4,0,0.0,0.0,4,1021.23,642.6800000000001,255.3075,452.37,7,1292.73,794.74,184.6757142857143,12,1824.0700000000002,1085.53,152.00583333333336,452.37,111.43448042017853,90.46083333333333,4,5,3,0,2,1,3,2,3,1,8,883.0680073386818,272.7673467832048,4537.095833333333,950.2551147222223,72.57433333333333,1.2095722222222223,1.2095722222222223,298.67,172.46,FR,S1081,2,diesel premium,magstripe,1,4,0,1,20.0,196.23593721900656,588.7078116570198,0,0,1,1,1.0,0.4166666666666667,0.25,0.16666666666666666,0.25,0.08333333333333333,0.6666666666666666,255.3075,152.00583333333336,10.0,16.795901473079432,1.964858804760782,1.9064604386797235,1,1,0,0,,0.0,,1,1,1,1,1
C10000214,2025-04-09 08:30:00,2025-04-09 07:30:00,2025-04-09 08:33:00,2025-02-28 15:14:41.587,2025-04-09 06:52:07.540,23,4664.19,2680.09,13,0,0.0,0.0,12,3273.64,1923.86,272.80333333333334,1232.25,16,3997.5099999999998,2316.25,249.84437499999999,21,4528.85,2607.0400000000004,215.65952380952382,1232.25,267.0258501245936,124.14476190476192,12,14,3,8,5,4,3,2,11,1,9,883.0680073386818,250.23824641935974,2599.9928571428572,953.2551147222223,97.87433333333334,1.631238888888889,1.631238888888889,143.42,81.26,FR,S1153,2,diesel premium,chip,1,6,0,0,0.0,25.52376626843395,-1.0,0,1,0,0,1.0,0.6666666666666666,0.14285714285714285,0.09523809523809523,0.5238095238095238,0.047619047619047616,0.42857142857142855,272.80333333333334,215.65952380952382,17.142857142857142,21.685240182386256,0.6650297536902303,0.6545584264146311,1,1,0,0,,0.0,,1,1,1,1,1
C10000215,2025-04-05 20:30:00,2025-04-05 19:30:00,2025-04-05 20:33:00,2025-04-05 18:33:39.738,2025-04-05 18:33:39.738,1,131.78,78.8,0,0,0.0,0.0,1,131.78,78.8,131.78,131.78,1,131.78,78.8,131.78,1,131.78,78.8,131.78,131.78,0.0,78.8,0,0,0,0,0,0,0,1,0,0,1,-1.0,-1.0,-1.0,1.9389616666666667,116.3377,-1.0,-1.0,131.78,78.8,NL,S1146,1,diesel,chip,0,18,1,0,-1.0,-1.0,-1.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,131.78,131.78,30.0,30.0,1.0,1.0,0,0,0,0,,0.0,,0,0,0,0,0
C10000215,2025-04-09 22:30:00,2025-04-09 21:30:00,2025-04-09 22:33:00,2025-04-05 18:33:39.738,2025-04-09 20:49:41.812,2,228.09,135.88,0,0,0.0,0.0,1,96.31,57.08,96.31,96.31,2,228.09,135.88,114.045,2,228.09,135.88,114.045,131.78,25.08107752868684,67.94,0,0,0,0,0,0,0,1,0,0,2,16.768467247641677,16.768467247641677,5896.033333333334,99.93896166666666,100.30313333333334,-1.0,-1.0,96.31,57.08,NL,S1155,1,diesel,chip,0,20,0,0,5896.033333333334,16.768467247641677,0.17064151065267052,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,96.31,114.045,15.0,12.667368144153624,0.8444912096102416,0.8401530762437445,0,0,0,0,,0.0,,0,1,1,1,0
C10000215,2025-04-14 19:30:00,2025-04-14 18:30:00,2025-04-14 19:33:00,2025-04-05 18:33:39.738,2025-04-14 18:19:01.350,3,323.34000000000003,193.57,0,0,0.0,0.0,1,95.25,57.69,95.25,95.25,2,191.56,114.77,95.78,3,323.34000000000003,193.57,107.78000000000002,131.78,20.791365996489986,64.52333333333333,1,1,1,0,0,0,0,1,0,0,3,428.0992060466726,222.43383664715714,6472.683333333333,216.93896166666667,70.97749999999999,1.1829583333333333,-1.0,95.25,57.69,FR,S1103,1,diesel,chip,1,18,0,0,7049.333333333333,428.0992060466726,3.6437420601664967,1,0,0,0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,95.25,107.78000000000002,10.0,8.837446650584523,0.8837446650584523,0.89409515937387,0,0,0,0,,0.0,,1,1,1,1,0
